uid,text,category,video_path,exists,extension,word,word_id,relation_type,source_csv,example_count,description_count
U7QdFuJZyho_e3,I always answered him back when I thought he was wrong.,example_sentence,,0,,answer back,U7QdFuJZyho_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U7QdFuJZyho_e4,I don't like children who answer back.,example_sentence,,0,,answer back,U7QdFuJZyho_w,contains_word,word-presence-dataset_v1.1.csv,0,0
u8OLvh-F9Y4_e1,"Primitive races colonized these islands 2,000 years ago.",example_sentence,,0,,primitive,u8OLvh-F9Y4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
u8OLvh-F9Y4_e2,Conditions at the camp are very primitive.,example_sentence,,0,,primitive,u8OLvh-F9Y4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
u8OLvh-F9Y4_e3,He was an Italian primitive.,example_sentence,,0,,primitive,u8OLvh-F9Y4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
u8OLvh-F9Y4_e4,Early settlers had to cope with very primitive living conditions.,example_sentence,,0,,primitive,u8OLvh-F9Y4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UA5mAv1SmAY_e1,Plants absorb carbon dioxide.,example_sentence,,0,,absorb,UA5mAv1SmAY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ub7UcPJ2hLI_e1,The country has been in a state of anarchy since the inconclusive election.,example_sentence,,0,,anarchy,Ub7UcPJ2hLI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ub7UcPJ2hLI_e2,If the pay deal isn't settled amicably there'll be anarchy in the factories.,example_sentence,,0,,anarchy,Ub7UcPJ2hLI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ub7UcPJ2hLI_e3,Civil war has led to anarchy.,example_sentence,,0,,anarchy,Ub7UcPJ2hLI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ub7UcPJ2hLI_e4,The crowd was restless and verging on anarchy.,example_sentence,,0,,anarchy,Ub7UcPJ2hLI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-c1RT4IfL8_e1,He was ashamed to admit to his mistake.,example_sentence,,0,,ashamed,U-c1RT4IfL8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-c1RT4IfL8_e2,I felt deeply ashamed for my father's impoliteness.,example_sentence,,0,,ashamed,U-c1RT4IfL8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-c1RT4IfL8_e3,I'm ashamed to be seen with you when you behave so badly!,example_sentence,,0,,ashamed,U-c1RT4IfL8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-c1RT4IfL8_e4,She was ashamed to ask her brother for money.,example_sentence,,0,,ashamed,U-c1RT4IfL8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uc7UKq81JdM_e1,An advert for the local radio station,example_sentence,,0,,advert,uc7UKq81JdM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
ucu7LxTJoBk_e1,The product had accurate description on the site.,example_sentence,,0,,accurate,ucu7LxTJoBk_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-FDYYp3OfI_e1,a television/newspaper advertisement for a new car.,example_sentence,,0,,advertisement,U-FDYYp3OfI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-FDYYp3OfI_e2,Please post up this advertisement for our movie in your shop window.,example_sentence,,0,,advertisement,U-FDYYp3OfI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-FDYYp3OfI_e3,I saw an advertisement for the job in yesterday's paper.,example_sentence,,0,,advertisement,U-FDYYp3OfI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-FDYYp3OfI_e4,Advertisements help us to sell goods.,example_sentence,,0,,advertisement,U-FDYYp3OfI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
U-FDYYp3OfI_e5,"If you want to sell your old sofa, why not put an advertisement in the local newspaper?",example_sentence,,0,,advertisement,U-FDYYp3OfI_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uhg87vE3L0k_e1,"When he was a child, he was quiet and mannerly.",example_sentence,,0,,mannerly,uhg87vE3L0k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uhg87vE3L0k_e2,Please speak mannerly with the eldership.,example_sentence,,0,,mannerly,uhg87vE3L0k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uhg87vE3L0k_e3,"3.He looks handsome. But still, he is mannerly as usual.",example_sentence,,0,,mannerly,uhg87vE3L0k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uhg87vE3L0k_e4,4.The child was scolded By his grandmother for not Being more mannerly.,example_sentence,,0,,mannerly,uhg87vE3L0k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UjoktF-iB80_e1,"The orchestra played ""Sleigh Ride"", and if you hate that you are a Grinch.",example_sentence,,0,,grinch,UjoktF-iB80_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UjoktF-iB80_e2,Ah you can see I am bursting with the joys of Christmas. Bah humbug. I am the grinch.,example_sentence,,0,,grinch,UjoktF-iB80_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UjoktF-iB80_e3,I am not a grinch contrary to what some people will tell you.,example_sentence,,0,,grinch,UjoktF-iB80_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UjoktF-iB80_e4,I do believe my inner grinch is settling in about a week early this year.,example_sentence,,0,,grinch,UjoktF-iB80_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uKIi5p4ozh8_e1,The museum was broken into last night and several paintings were slashed.,example_sentence,,0,,slash,uKIi5p4ozh8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uKIi5p4ozh8_e2,She tried to commit suicide by slashing her wrists.,example_sentence,,0,,slash,uKIi5p4ozh8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uKIi5p4ozh8_e3,We had to slash (our way) through the long grass to clear a path.,example_sentence,,0,,slash,uKIi5p4ozh8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uKIi5p4ozh8_e4,The gangster pulled a knife on me and tried to slash my face.,example_sentence,,0,,slash,uKIi5p4ozh8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ul_l1OSDl7o_e1,"The house has a small backyard, enclosed by a high brick wall.",example_sentence,,0,,enclose,Ul_l1OSDl7o_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Ul_l1OSDl7o_e2,It's the largest fully-enclosed shopping center in the world.,example_sentence,,0,,enclose,Ul_l1OSDl7o_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UPof0XUr0kU_e1,I'm learning how to budget.,example_sentence,,0,,budget,UPof0XUr0kU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UPof0XUr0kU_e2,The office of management of budget.,example_sentence,,0,,budget,UPof0XUr0kU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UPof0XUr0kU_e3,Budget is the most important thing.,example_sentence,,0,,budget,UPof0XUr0kU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UPof0XUr0kU_e4,She managed to complete her last film well within budget.,example_sentence,,0,,budget,UPof0XUr0kU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UqCIjGRqdGE_e1,1.No smoking is company policy.,example_sentence,,0,,policy,UqCIjGRqdGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UqCIjGRqdGE_e2,The White House said there will be no change in policy.,example_sentence,,0,,policy,UqCIjGRqdGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UqCIjGRqdGE_e3,The company policy is that most workers should retire at 60.,example_sentence,,0,,policy,UqCIjGRqdGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UqCIjGRqdGE_e4,The school has an enlightened policy of teaching boys to cook.,example_sentence,,0,,policy,UqCIjGRqdGE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
urUO3XFOGFQ_e1,I'm looking for a job which will enable me to develop my skills.,example_sentence,,0,,enable,urUO3XFOGFQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uS53DpO-l3k_e1,She cheered up when she heard the good news.,example_sentence,,0,,cheer up,uS53DpO-l3k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uS53DpO-l3k_e2,2.She was sick so I sent her some flowers to cheer her up.,example_sentence,,0,,cheer up,uS53DpO-l3k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uS53DpO-l3k_e3,She went shopping to cheer herself up.,example_sentence,,0,,cheer up,uS53DpO-l3k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uS53DpO-l3k_e4,Cheer up! The worst is over.,example_sentence,,0,,cheer up,uS53DpO-l3k_w,contains_word,word-presence-dataset_v1.1.csv,0,0
uVSqiNJCpLc_e1,He's been nominated by the Congress Party as their candidate in the next election.,example_sentence,,0,,nominate,uVSqiNJCpLc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UW-QMm1pIsg_e1,Teachers aim to help children become autonomous learners.,example_sentence,,0,,autonomous,UW-QMm1pIsg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UW-QMm1pIsg_e2,Galicia is an autonomous region of Spain.,example_sentence,,0,,autonomous,UW-QMm1pIsg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UW-QMm1pIsg_e3,Higher education is relatively autonomous from the state.,example_sentence,,0,,autonomous,UW-QMm1pIsg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
UW-QMm1pIsg_e4,Each of the U.S. states has an autonomous government.,example_sentence,,0,,autonomous,UW-QMm1pIsg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V3NiqtfUBm4_e1,Act two begins with a short dialogue between father and son.,example_sentence,,0,,dialogue,V3NiqtfUBm4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V3NiqtfUBm4_e2,The dialogue was worked out by actors in rehearsal.,example_sentence,,0,,dialogue,V3NiqtfUBm4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V3NiqtfUBm4_e3,There needs to be a closer dialogue between management and staff.,example_sentence,,0,,dialogue,V3NiqtfUBm4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V3NiqtfUBm4_e4,He writes the sort of dialogue that makes great theatre.,example_sentence,,0,,dialogue,V3NiqtfUBm4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V7Dzze8q88I_e1,Both groups are wholeheartedly in favour of the changes.,example_sentence,,0,,wholeheartedly,V7Dzze8q88I_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V7Dzze8q88I_e2,I hear what you say and I wholeheartedly agree.,example_sentence,,0,,wholeheartedly,V7Dzze8q88I_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V7Dzze8q88I_e3,She threw herself wholeheartedly into her work.,example_sentence,,0,,wholeheartedly,V7Dzze8q88I_w,contains_word,word-presence-dataset_v1.1.csv,0,0
V7Dzze8q88I_e4,That's exactly right. I agree wholeheartedly with you.,example_sentence,,0,,wholeheartedly,V7Dzze8q88I_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vA8-Sv3474g_e1,I admired him for his determination.,example_sentence,,0,,admire,vA8-Sv3474g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vA8-Sv3474g_e2,You have to admire the artistry of her novels,example_sentence,,0,,admire,vA8-Sv3474g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vA8-Sv3474g_e3,I really admire people who can work in such difficult conditions.,example_sentence,,0,,admire,vA8-Sv3474g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vA8-Sv3474g_e4,They admire you for what you have accomplished.,example_sentence,,0,,admire,vA8-Sv3474g_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VaRDpQOuvJM_e1,an avid football fan,example_sentence,,0,,avid,VaRDpQOuvJM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VbCPk-6TqXc_e1,The article was based on pure supposition.,example_sentence,,0,,supposition,VbCPk-6TqXc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VbCPk-6TqXc_e2,The police are working on the supposition that he was murdered.,example_sentence,,0,,supposition,VbCPk-6TqXc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VbCPk-6TqXc_e3,"Since I know my husband very well, I do not believe the detective's supposition about his secret life.",example_sentence,,0,,supposition,VbCPk-6TqXc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VbCPk-6TqXc_e4,The police are acting on the supposition that she took the money.,example_sentence,,0,,supposition,VbCPk-6TqXc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VBPM3PMRzO4_e1,I utterly repudiate those remarks.,example_sentence,,0,,repudiate,VBPM3PMRzO4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
veDy2PmkmFU_e1,"The course has four main componentsbusiness law, finance, computing and management skills.",example_sentence,,0,,component,veDy2PmkmFU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VFVKBO9I0TA_e1,She had to alter her clothes after losing weight.,example_sentence,,0,,alter,VFVKBO9I0TA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VFVKBO9I0TA_e2,We've had to alter some of our plans.,example_sentence,,0,,alter,VFVKBO9I0TA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VFVKBO9I0TA_e3,I took the coat back to the shop to have it altered.,example_sentence,,0,,alter,VFVKBO9I0TA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VFVKBO9I0TA_e4,She is trying to alter the coat.,example_sentence,,0,,alter,VFVKBO9I0TA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VFYKgoGhbVc_e1,If you're not used to exercise your joints may ache the next day.,example_sentence,,0,,ache,VFYKgoGhbVc_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vG5O-N2If4U_e1,"I knew a lot about the subject already, but her talk was interesting nevertheless.",example_sentence,,0,,nevertheless,vG5O-N2If4U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vhi1ETHILvY_e1,The town is a residential suburb.,example_sentence,,0,,residential,vhi1ETHILvY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vhi1ETHILvY_e2,I often go on residential summer courses.,example_sentence,,0,,residential,vhi1ETHILvY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vhi1ETHILvY_e3,They should be in residential care but there are no places available.,example_sentence,,0,,residential,vhi1ETHILvY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vhi1ETHILvY_e4,Training involves a two-year residential course.,example_sentence,,0,,residential,vhi1ETHILvY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vi-htncM10c_e1,Some of her cognitive functions have been impaired.,example_sentence,,0,,cognitive,vi-htncM10c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vi-htncM10c_e2,"It brings together occupational, social, clinical and cognitive psychologists.",example_sentence,,0,,cognitive,vi-htncM10c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vi-htncM10c_e3,We cannot possibly have any cognition of how such an act is possible.,example_sentence,,0,,cognitive,vi-htncM10c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vi-htncM10c_e4,"As children grow older, their cognitive processes become sharper.",example_sentence,,0,,cognitive,vi-htncM10c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vJ6-7yqLuL4_e1,"The sign on the wall said ""Please refrain from smoking.",example_sentence,,0,,refrain,vJ6-7yqLuL4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vjK0h7XGewE_e1,We must make an immediate response.,example_sentence,,0,,immediate,vjK0h7XGewE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vjK0h7XGewE_e2,I can't give you an immediate answer.,example_sentence,,0,,immediate,vjK0h7XGewE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vjK0h7XGewE_e3,Please give me an immediate reply.,example_sentence,,0,,immediate,vjK0h7XGewE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vjK0h7XGewE_e4,The injection brought him immediate ease.,example_sentence,,0,,immediate,vjK0h7XGewE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vjK0h7XGewE_e5,"About the problem, we must take immediate actions.",example_sentence,,0,,immediate,vjK0h7XGewE_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vK4PBDsRZ1E_e1,"As the boat picked up speed, the coastline receded into the distance until finally it became invisible.",example_sentence,,0,,recede,vK4PBDsRZ1E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vK4PBDsRZ1E_e2,As she receded he waved goodbye.,example_sentence,,0,,recede,vK4PBDsRZ1E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vK4PBDsRZ1E_e3,McLaughlin expects to go home again when the flood waters recede.,example_sentence,,0,,recede,vK4PBDsRZ1E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vK4PBDsRZ1E_e4,Luke's footsteps receded into the night.,example_sentence,,0,,recede,vK4PBDsRZ1E_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vlRgT4SgD_s_e1,His reply to my question was somewhat ambiguous.,example_sentence,,0,,ambiguous,vlRgT4SgD_s_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vlRgT4SgD_s_e2,The wording of the agreement is ambiguous.,example_sentence,,0,,ambiguous,vlRgT4SgD_s_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vlRgT4SgD_s_e3,The government has been ambiguous on this issue.,example_sentence,,0,,ambiguous,vlRgT4SgD_s_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vlRgT4SgD_s_e4,His attitude to environmental issues was sometimes quite ambiguous,example_sentence,,0,,ambiguous,vlRgT4SgD_s_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Vn-G3CrUtrg_e1,He deemed that it was his duty to help.,example_sentence,,0,,deem,Vn-G3CrUtrg_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vnOTLize640_e1,I have to say that last question flummoxed me.,example_sentence,,0,,flummox,vnOTLize640_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vnOTLize640_e2,"We are flummoxed as to what is meant by ""selling by retail trade"".",example_sentence,,0,,flummox,vnOTLize640_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vnOTLize640_e3,The two leaders were flummoxed by the suggestion.,example_sentence,,0,,flummox,vnOTLize640_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vnOTLize640_e4,I was flummoxed by her question.,example_sentence,,0,,flummox,vnOTLize640_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VnU7dyXgsAo_e1,I could sense his frustration at not being able to help.,example_sentence,,0,,frustration,VnU7dyXgsAo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VnU7dyXgsAo_e2,Please don't shout - there's no need to vent your frustration on me.,example_sentence,,0,,frustration,VnU7dyXgsAo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VnU7dyXgsAo_e3,Try not to let your frustration spoil the event.,example_sentence,,0,,frustration,VnU7dyXgsAo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
VnU7dyXgsAo_e4,He beat his hands on the steering wheel in frustration.,example_sentence,,0,,frustration,VnU7dyXgsAo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
Vov3R-v7roU_e1,He believes that organizational effectiveness is enhanced by fair and ethical management.,example_sentence,,0,,enhance,Vov3R-v7roU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vqIpNYvChdM_e1,I searched the pub for an unreserved table.,example_sentence,,0,,unreserved,vqIpNYvChdM_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vqZXHlFxLmA_e1,I cringed at the sight of my dad dancing.,example_sentence,,0,,cringe,vqZXHlFxLmA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vqZXHlFxLmA_e2,I cringed when I realized what I'd said.,example_sentence,,0,,cringe,vqZXHlFxLmA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vqZXHlFxLmA_e3,It makes me cringe when I think how stupid I was.,example_sentence,,0,,cringe,vqZXHlFxLmA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vqZXHlFxLmA_e4,She felt herself cringe with embarrassment at the memory.,example_sentence,,0,,cringe,vqZXHlFxLmA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vW6TvgmaRCQ_e1,She acknowledged having been at fault.,example_sentence,,0,,acknowledge,vW6TvgmaRCQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vWRDJTCpXa4_e1,He is suing for defamation of character.,example_sentence,,0,,defamation,vWRDJTCpXa4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vWRDJTCpXa4_e2,His lawyers filed four civil defamation cases against the company.,example_sentence,,0,,defamation,vWRDJTCpXa4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vWRDJTCpXa4_e3,Three journalists were charged with criminal defamation.,example_sentence,,0,,defamation,vWRDJTCpXa4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
vWRDJTCpXa4_e4,The newspaper was sued for defamation after publishing lies about a celebrity.,example_sentence,,0,,defamation,vWRDJTCpXa4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W0LkToF-EPw_e1,Huge volumes of fake designer brands have swamped the EU market.,example_sentence,,0,,swamp,W0LkToF-EPw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W1aowPLRU_U_e1,Her behaviour is often appealing.,example_sentence,,0,,behaviour,W1aowPLRU_U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W1aowPLRU_U_e2,He was notorious for his violent and threatening behaviour.,example_sentence,,0,,behaviour,W1aowPLRU_U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W1aowPLRU_U_e3,Make sure that good behaviour is rewarded.,example_sentence,,0,,behaviour,W1aowPLRU_U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W1aowPLRU_U_e4,Your bad behavior brings shame on the whole school.,example_sentence,,0,,behaviour,W1aowPLRU_U_w,contains_word,word-presence-dataset_v1.1.csv,0,0
-W3Sefpg9l4_e1,I hardly think jeans are appropriate attire for a wedding.,example_sentence,,0,,attire,-W3Sefpg9l4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
-W3Sefpg9l4_e2,Her attention was attracted by his peculiar attire.,example_sentence,,0,,attire,-W3Sefpg9l4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
-W3Sefpg9l4_e3,Guests are requested to wear formal attire.,example_sentence,,0,,attire,-W3Sefpg9l4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
-W3Sefpg9l4_e4,All the waiters were dressed in nautical attire.,example_sentence,,0,,attire,-W3Sefpg9l4_w,contains_word,word-presence-dataset_v1.1.csv,0,0
W4qJmEBZr8c_e1,He was wearing an earring in his left ear.,example_sentence,,0,,earring,W4qJmEBZr8c_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WA9EuH-2ejw_e1,We have to strive for more longevity.,example_sentence,,0,,strive,WA9EuH-2ejw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WA9EuH-2ejw_e2,We strive to ensure that all children are treated equally.,example_sentence,,0,,strive,WA9EuH-2ejw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WA9EuH-2ejw_e3,We strive for perfection but sometimes have to accept something less.,example_sentence,,0,,strive,WA9EuH-2ejw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WA9EuH-2ejw_e4,We are constantly striving to improve our service.,example_sentence,,0,,strive,WA9EuH-2ejw_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WabgM-SmPzU_e1,There are three candidates standing in the election.,example_sentence,,0,,candidate,WabgM-SmPzU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WabgM-SmPzU_e2,How many candidates are there for the job?,example_sentence,,0,,candidate,WabgM-SmPzU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WabgM-SmPzU_e3,She's the best candidate for the job.,example_sentence,,0,,candidate,WabgM-SmPzU_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WAzBIGcdzSY_e1,She was concentrating on her book and his voice startled her.,example_sentence,,0,,startle,WAzBIGcdzSY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WAzBIGcdzSY_e2,The noise of the car startled the birds and the whole flock flew up into the air.,example_sentence,,0,,startle,WAzBIGcdzSY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WAzBIGcdzSY_e3,Her article on diet startled many people into changing their eating habits.,example_sentence,,0,,startle,WAzBIGcdzSY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WAzBIGcdzSY_e4,She startled him when she said hello.,example_sentence,,0,,startle,WAzBIGcdzSY_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WerZ1Hp6IDA_e1,They called off this afternoon's meeting,example_sentence,,0,,call off,WerZ1Hp6IDA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WerZ1Hp6IDA_e2,She's called off the wedding.,example_sentence,,0,,call off,WerZ1Hp6IDA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WerZ1Hp6IDA_e3,"If we have much more rain, the game might be called off.",example_sentence,,0,,call off,WerZ1Hp6IDA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WerZ1Hp6IDA_e4,"Since the weather is bad, let's call off the trip.",example_sentence,,0,,call off,WerZ1Hp6IDA_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wffsOMue21o_e1,a very lucky event that is surprising and unexpected.,example_sentence,,0,,miracle,wffsOMue21o_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wgBGl8jJQZQ_e1,The police are keeping the suspect under observation.,example_sentence,,0,,observation,wgBGl8jJQZQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wgBGl8jJQZQ_e2,She was admitted to hospital for observation (= so that doctors could watch her and see if anything was wrong with her).,example_sentence,,0,,observation,wgBGl8jJQZQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wgBGl8jJQZQ_e3,They kept her in overnight for observation.,example_sentence,,0,,observation,wgBGl8jJQZQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wgBGl8jJQZQ_e4,Close observation of animal behaviour.,example_sentence,,0,,observation,wgBGl8jJQZQ_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wIZfRACbuPo_e1,The funeral will be held next Friday.,example_sentence,,0,,funeral,wIZfRACbuPo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wIZfRACbuPo_e2,Over 300 mourners attended the funeral.,example_sentence,,0,,funeral,wIZfRACbuPo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wIZfRACbuPo_e3,"In many countries, it is a convention to wear black at funerals.",example_sentence,,0,,funeral,wIZfRACbuPo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wIZfRACbuPo_e4,a funeral procession,example_sentence,,0,,funeral,wIZfRACbuPo_w,contains_word,word-presence-dataset_v1.1.csv,0,0
WkIcB2CD204_e1,She does aerobics.,example_sentence,,0,,aerobics,WkIcB2CD204_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wlREzbqyvA8_e1,She comported herself with great dignity at her husband's funeral.,example_sentence,,0,,dignity,wlREzbqyvA8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wlREzbqyvA8_e2,He managed to retain his dignity throughout the performance.,example_sentence,,0,,dignity,wlREzbqyvA8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wlREzbqyvA8_e3,He felt what he was being asked to do took away his dignity and self-respect.,example_sentence,,0,,dignity,wlREzbqyvA8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wlREzbqyvA8_e4,He longs for a society in which the dignity of all people is recognized.,example_sentence,,0,,dignity,wlREzbqyvA8_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wNX5EJHUES0_e1,They gave us such an effusive welcome it was quite embarrassing.,example_sentence,,0,,effusive,wNX5EJHUES0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
wNZIAo8zLP0_e1,I attached a photo to my application form.,example_sentence,,0,,attach,wNZIAo8zLP0_w,contains_word,word-presence-dataset_v1.1.csv,0,0
